Customer Id,Sales per customer,Order Profit Per Order,Sales Segment,Profit Segment
3660,4216.0400201,1171.170010576,High,High
3661,1982.34999456,-70.38999677299998,Medium,Low
3662,647.960022,262.85999300000003,Medium,Medium
3663,1169.95001985,274.29999923,Medium,High
3664,2707.6100426,297.820013987,High,High
3665,1115.2200164,318.4000053,Medium,High
3666,3822.00005337,819.149995353,High,High
3667,2198.23998254,684.87000181,High,High
3668,1448.97003178,-835.02999112,Medium,Low
3669,2449.17002868,233.03999516,High,Medium
3670,2760.92002488,512.320014949,High,High
3671,3158.78003127,546.890001894,High,High
3672,2536.79002755,323.03999992999996,High,High
3673,3404.17005348,-2062.229962472,High,Low
3674,1001.8000107,241.56000043,Medium,Medium
3675,3196.1200219,680.089995392,High,High
3676,4555.5100632,1310.3100002,High,High
3677,4394.7901039299995,-27.71997797700002,High,Low
3678,4369.23008539,175.73001783899997,High,Medium
3679,3170.02005962,801.169999141,High,High
3680,3202.73000338,1001.790004613,High,High
3681,1660.2100295999999,263.410000329,Medium,Medium
3682,2606.59002302,343.289990161,High,High
3683,1943.00002469,534.34999319,Medium,High
3684,2058.08003236,3.5100040089999993,Medium,Low
3685,3409.23003955,842.219985413,High,High
3686,1779.8100244,181.469997633,Medium,Medium
3687,940.38001251,-62.910000322000016,Medium,Low
3688,2126.1500167599997,-170.97997336299997,High,Low
3689,2276.5500259,321.42999552000003,High,High
3690,1152.4499969600001,437.229999546,Medium,High
3691,3011.66006872,554.33000327,High,High
3692,3130.23004145,-316.66001091299995,High,Low
3693,411.9600067,107.29999924,Medium,Medium
3694,3248.06006628,254.51000187200003,High,Medium
3695,1270.02002333,62.320001589999954,Medium,Medium
3696,3918.44002907,346.26999811400003,High,High
3697,2100.00003047,356.839990419,Medium,High
3698,351.980011,127.7699966,Low,Medium
3699,2153.76002114,647.97000312,High,High
3700,648.24000933,209.030000202,Medium,Medium
3701,1823.8700486,359.49999616,Medium,High
3702,1409.77003098,315.94000059,Medium,High
3703,2218.09002683,-612.70999326,High,Low
3704,2157.76000978,434.23000194,High,High
3705,2390.5000344600003,655.62999481,High,High
3706,3725.04001634,364.229991033,High,High
3707,1388.34004212,54.619996089999994,Medium,Medium
3708,7455.4501093,1652.739973719,High,High
3709,3488.74002857,-670.1499969979999,High,Low
3710,8112.1301271699995,1055.130009529,High,High
3711,705.8999939,181.33999827999997,Medium,Medium
3712,1569.45001592,236.25999350100003,Medium,Medium
3713,4168.98999798,880.650003392,High,High
3714,3562.18003075,1067.460005416,High,High
3715,2993.14000703,762.890004181,High,High
3716,3292.480015663,550.099998687,High,High
3717,3464.84004582,1062.590005907,High,High
3718,807.3600159,-44.17000585999999,Medium,Low
3719,175.9900055,61.59999847,Low,Medium
3720,2883.03998946,528.9099862319999,High,High
3721,3152.97002038,66.38998584100001,High,Medium
3722,1556.8499984,-231.69001199,Medium,Low
3723,3206.3700027200002,320.20997812,High,High
3724,693.27001568,-154.79000279000002,Medium,Low
3725,2092.64001092,95.61001012999996,Medium,Medium
3726,3877.18006905,334.56999877,High,High
3727,2067.8400669899997,-108.63998710800001,Medium,Low
3728,1953.1000384899999,169.64999199,Medium,Medium
3729,658.42000582,233.59999944,Medium,Medium
3730,2657.80006027,63.749994833,High,Medium
3731,1681.21001056,-965.199969329,Medium,Low
3732,184.97000126,-70.26000023,Low,Low
3733,2626.18002322,167.59001637400002,High,Medium
3734,1818.8000336,533.05999948,Medium,High
3735,5532.41004169,1906.36000925,High,High
3736,3672.1800460599998,226.350000671,High,Medium
3737,2060.67002102,640.0099951029999,Medium,High
3738,2795.41005706,617.939996696,High,High
3739,4168.66004949,617.9300004290001,High,High
3740,2913.34006509,626.1800108059999,High,High
3741,728.50000761,-230.910002696,Medium,Low
3742,2950.22005077,751.19998642,High,High
3743,633.5200042,267.31999971,Medium,Medium
3744,2488.01003262,369.25000003,High,High
3745,2786.31999968,229.17999072,High,Medium
3746,1389.41001513,-588.65997599,Medium,Low
3747,2289.20002363,-376.97000225799997,High,Low
3748,1383.1400146,285.22000413,Medium,High
3749,3386.5900420899998,255.57998973,High,Medium
3750,2564.1600494599998,787.460004731,High,High
3751,1235.21000681,390.28999806999997,Medium,High
3752,3886.34999666,-143.61001297000004,High,Low
3753,3886.33004179,714.2899953680001,High,High
3754,4969.3600464,424.60999346200003,High,High
3755,5171.40003196,1134.529990795,High,High
3756,2337.26000588,302.380009873,High,High
3757,2161.11999886,-991.9399709529999,High,Low
3758,4446.63006974,1143.230017258,High,High
3759,1004.59999855,168.890001476,Medium,Medium
3760,1786.46002402,135.17000584200002,Medium,Medium
3761,1460.71998988,490.72000784,Medium,High
3762,4807.44005385,198.290000263,High,Medium
3763,4512.28004448,-637.380009272,High,Low
3764,2524.73000326,402.529998524,High,High
3765,3327.61004266,170.82001182299996,High,Medium
3766,1972.75999454,418.410008317,Medium,High
3767,2514.61004254,82.69001483999998,High,Medium
3768,1311.340023,396.22000504,Medium,High
3769,2570.72002593,331.60000259099996,High,High
3770,2800.9900092,392.959999322,High,High
3771,1983.57000344,-454.42999087,Medium,Low
3772,2397.71004104,349.770010937,High,High
3773,800.6700096,252.23999977,Medium,Medium
3774,308.4800034,98.48999787,Low,Medium
3775,1131.3100205,464.06000901,Medium,High
3776,2642.50000954,-375.8800082269999,High,Low
3777,1028.27001949,284.99000172,Medium,High
3778,1354.95000468,342.35000041700005,Medium,High
3779,96.0,7.199999809,Low,Low
3780,2987.03003697,710.790006226,High,High
3781,5471.83009716,1331.980000938,High,High
3782,2091.4900207,-580.910000285,Medium,Low
3783,1430.57999045,314.0799999,Medium,High
3784,2880.59008036,887.609998327,High,High
3785,3207.50002292,713.279996151,High,High
3786,1693.60003275,367.589996817,Medium,High
3787,1875.70003129,284.65000437,Medium,High
3788,1351.3100052300001,284.73999691899996,Medium,High
3789,2473.15005298,350.20999618,High,High
3790,3093.55005085,770.9900083,High,High
3791,476.19000242000004,86.67999935,Medium,Medium
3792,727.5300139999999,283.77999881,Medium,High
3793,1936.05002986,583.040007584,Medium,High
3794,2469.6100312,450.079997531,High,High
3795,1116.5200196,328.430000303,Medium,High
3796,2032.79003143,260.3400021,Medium,Medium
3797,2683.20998378,523.7900104800001,High,High
3798,1016.92002872,-9.709996229999994,Medium,Low
3799,1565.4700089,410.42002298,Medium,High
3800,5508.43009961,-1066.24004645,High,Low
3801,1884.5000153400001,464.620004661,Medium,High
3802,2096.61003119,501.089991483,Medium,High
3803,769.24999614,314.89000321,Medium,High
3804,834.5599975,136.700002437,Medium,Medium
3805,1694.25003441,287.67999457999997,Medium,High
3806,1271.12001038,252.059997075,Medium,Medium
3807,3842.9700851899997,969.3899994129999,High,High
3808,2301.55002601,372.33000247,High,High
3809,2219.49002265,433.140002729,High,High
3810,3073.8200472500002,700.079994164,High,High
3811,912.4000092,299.39999771,Medium,High
3812,3171.06003951,548.289993264,High,High
3813,5005.25005536,631.610015194,High,High
3814,1030.2300015,37.570001128,Medium,Medium
3815,658.91001129,150.71000505,Medium,Medium
3816,5215.7000771,881.1399969180001,High,High
3817,3203.56003192,-275.91001130800004,High,Low
3818,1739.87996292,-84.60999479700001,Medium,Low
3819,681.3600043600001,191.539998535,Medium,Medium
3820,692.0300025399999,131.71000005,Medium,Medium
3821,1078.32001874,435.49999524,Medium,High
3822,2617.36000428,374.750003398,High,High
3823,1431.3500175,462.24999908,Medium,High
3824,95.0,28.5,Low,Medium
3825,1552.31002053,219.30999375799996,Medium,Medium
3826,2844.36998378,315.21999839800003,High,High
3827,3608.0300524,930.269994131,High,High
3828,2042.32001504,446.769993582,Medium,High
3830,4781.52000629,820.7100015020001,High,High
3831,2657.00000375,-10.329991336000006,High,Low
3832,1692.45002368,-43.879989619999975,Medium,Low
3833,2459.3700179,103.53001012300004,High,Medium
3834,1682.3600120199999,618.259996865,Medium,High
3835,2302.88003536,387.779995889,High,High
3836,1664.50000007,-26.169991520000025,Medium,Low
3837,1540.93002691,277.00999451,Medium,High
3838,5006.75003619,1030.999999359,High,High
3839,2781.6300277,-371.080005733,High,Low
3840,1504.56003571,377.55000496,Medium,High
3841,1923.28002171,183.53999809500004,Medium,Medium
3842,116.3799973,47.72000122,Low,Medium
3843,2556.07004166,342.189989515,High,High
3844,1547.29001235,241.159990746,Medium,Medium
3845,1497.6400299,128.75999451500002,Medium,Medium
3846,279.37000657,68.64999962,Low,Medium
3847,1053.9200095699998,20.380003925,Medium,Low
3848,2897.24003802,437.48000718000003,High,High
3849,1710.88000866,331.430000319,Medium,High
3850,3108.36004271,778.080003275,High,High
3851,1999.01002322,206.49000358,Medium,Medium
3853,1861.3500366,349.000007634,Medium,High
3854,1485.29001043,304.680001263,Medium,High
3855,3703.96003723,22.280004056000053,High,Low
3856,3714.02003093,1065.319994977,High,High
3857,2936.14004138,744.7000099759999,High,High
3858,1544.7100144199999,406.72000511,Medium,High
3859,2079.69004822,-309.63998982,Medium,Low
3860,946.7300186800001,185.72000312,Medium,Medium
3861,497.35000985,47.189997671,Medium,Medium
3862,1819.62001792,-152.06001659999998,Medium,Low
3863,2290.60001371,-60.86999942900003,High,Low
3864,1536.93999484,363.79000282199996,Medium,High
3865,2943.2200509,107.07999718999999,High,Medium
3866,504.34999849,97.40999985299999,Medium,Medium
3867,1578.1500167,407.94999536399996,Medium,High
3868,4774.20005803,1364.4000033739999,High,High
3869,1290.57003021,-53.32001213799999,Medium,Low
3870,1120.59999845,-309.25999642,Medium,Low
3871,3158.000061,295.189993806,High,High
3872,3192.61004822,62.489999126000015,High,Medium
3873,2322.57001108,703.489997836,High,High
3874,2540.07000532,865.8000056259999,High,High
3875,1268.79001616,-89.9900017,Medium,Low
3876,597.3600083,-4.519998549999997,Medium,Low
3877,1677.25000749,412.56999517500003,Medium,High
3878,2025.56998441,111.58999488200001,Medium,Medium
3879,5938.2900238,223.789992444,High,Medium
3880,1678.82001873,517.930003184,Medium,High
3881,2484.3100376499997,91.06000233300001,High,Medium
3882,1840.24001688,476.35999681,Medium,High
3883,3177.59004793,268.369993447,High,Medium
3884,3587.1900367,793.660002769,High,High
3885,1966.29002764,543.08999439,Medium,High
3886,3679.86004651,-565.0999901380001,High,Low
3887,2437.1300355,355.27000997,High,High
3888,1544.67002683,511.89000223,Medium,High
3889,5992.86009792,148.24998665299995,High,Medium
3890,3929.67000976,113.03999373099997,High,Medium
3891,2197.2700424,321.869989356,High,High
3892,1181.7200012,-34.0699997,Medium,Low
3893,3582.7700501,802.3699970700001,High,High
3894,2168.2800217,-110.71000000900003,High,Low
3895,2047.1600494,-700.3799800899999,Medium,Low
3896,2835.0000342499998,-67.98996832799997,High,Low
3897,2134.8799743,-286.90999794500004,High,Low
3898,823.21000658,210.199999341,Medium,Medium
3899,1410.29998776,137.869995125,Medium,Medium
3900,3340.9100111,991.1299910519999,High,High
3901,2783.11003489,644.52999139,High,High
3902,835.2800102799999,123.509999276,Medium,Medium
3903,2227.35003103,262.459992085,High,Medium
3904,1595.4900168899999,66.14998817699998,Medium,Medium
3905,3772.1100006,-113.110002028,High,Low
3906,3019.82004179,41.25000002900002,High,Medium
3907,1817.85000987,508.019996363,Medium,High
3908,2242.3600521099997,440.039991374,High,High
3909,3710.40003206,363.449999563,High,High
3910,1583.86000829,-117.20000771299998,Medium,Low
3911,513.8099975,62.62000275,Medium,Medium
3912,2635.25,11.089993412000027,High,Low
3913,2464.16004569,177.42996957399995,High,Medium
3914,2731.8999901,-8.599986802000005,High,Low
3915,2351.25004012,611.680010369,High,High
3916,2530.8800335,43.080012280000005,High,Medium
3917,2402.64003744,660.3300151999999,High,High
3918,4396.05003363,671.639997273,High,High
3919,895.48001861,-237.359983908,Medium,Low
3920,1506.52000045,453.899988677,Medium,High
3921,3595.70005997,719.51000598,High,High
3922,1957.3400192899999,602.709998007,Medium,High
3923,2452.1100464,-340.529999654,High,Low
3924,1644.120018,345.920004362,Medium,High
3925,4162.89003372,-960.5399722259999,High,Low
3926,4291.02005752,1029.799998101,High,High
3927,1676.5600128400001,-167.41003739999996,Medium,Low
3928,1797.3599872099999,142.000014064,Medium,Medium
3929,3666.97006608,475.820003934,High,High
3930,818.11999898,221.570001605,Medium,Medium
3931,1333.18001184,-23.370002225000004,Medium,Low
3932,1322.9200286999999,189.42999698499997,Medium,Medium
3933,1434.5000304999999,381.480006564,Medium,High
3934,2497.79004297,547.43000484,High,High
3935,2843.71004116,417.81000762499997,High,High
3936,2265.62000095,378.339991125,High,High
3937,2230.30001448,208.38999175,High,Medium
3938,6606.42012251,946.570024845,High,High
3939,191.9499969,67.18000031,Low,Medium
3940,2890.50001502,617.650001533,High,High
3941,3041.86001203,948.54999065,High,High
3942,3073.59006313,-232.829990597,High,Low
3943,3491.9900474,523.6100092300001,High,High
3944,4013.07003808,855.730000021,High,High
3945,3675.25003828,1019.200003239,High,High
3946,2492.05999359,-1278.460023933,High,Low
3947,3844.9100456,813.129995825,High,High
3948,2059.75000013,696.869994106,Medium,High
3949,1784.99002836,-353.70999239799994,Medium,Low
3950,1694.7100372500001,-279.78998379399997,Medium,Low
3951,3797.36005784,732.570003951,High,High
3952,1363.2600251,64.01000149800001,Medium,Medium
3953,776.21000293,223.059997354,Medium,Medium
3954,3623.7000007,375.05998615000004,High,High
3955,3026.43003091,856.4099897450001,High,High
3956,1911.1200484199999,139.61000205099998,Medium,Medium
3957,6431.02010714,1019.509983508,High,High
3958,203.68000025999999,-78.57999606,Low,Low
3959,2425.53003313,-619.0600137710001,High,Low
3960,2885.05001257,248.329999536,High,Medium
3961,3448.65007024,0.23001148499997726,High,Low
3962,1276.2700270599998,23.720000730000002,Medium,Medium
3963,2898.23000709,-278.619987317,High,Low
3964,2866.2800208099998,-139.26999002300002,High,Low
3965,3099.86002151,373.540007607,High,High
3966,2176.18001561,469.98000143,High,High
3967,308.22000313,-33.489999766000004,Low,Low
3968,3899.92005548,-518.269996528,High,Low
3969,2959.58002868,539.729992984,High,High
3970,1739.66999434,-37.270000485000004,Medium,Low
3971,1933.8900298400001,-345.680008415,Medium,Low
3972,1919.35001566,462.190000773,Medium,High
3973,3647.37006284,168.49998569599995,High,Medium
3974,1113.47000122,144.59999464999999,Medium,Medium
3975,3429.7600365,912.389993692,High,High
3976,3079.0000649099998,532.26000217,High,High
3977,4848.71004493,1021.579999029,High,High
3978,3958.12007156,-194.85998519999998,High,Low
3979,6293.35004619,1537.700004785,High,High
3980,4196.65003963,970.359993001,High,High
3981,1318.33000951,292.760001187,Medium,High
3982,2645.7300261,1074.94999208,High,High
3983,5322.03005999,572.85998643,High,High
3984,2598.38004301,731.32000354,High,High
3985,4126.66008771,489.6099738729999,High,High
3986,3744.80006794,-37.529977774,High,Low
3987,1879.78001407,593.159992185,Medium,High
3988,774.4800186,172.02000236,Medium,Medium
3989,2178.70002944,220.520011668,High,Medium
3990,2227.82001493,419.03999525,High,High
3991,269.980011,27.0,Low,Medium
3992,1476.4200172,-226.229991968,Medium,Low
3993,4307.71000281,438.42000963300006,High,High
3994,888.9499894,252.57999992999999,Medium,Medium
3995,3230.16002653,-527.770003213,High,Low
3996,3336.95006555,165.44997354599997,High,Medium
3997,2196.2100219,344.299997334,High,High
3998,1342.33999635,372.740005972,Medium,High
3999,3027.71002205,354.05999276600005,High,High
4000,2889.14003742,456.77999948999997,High,High
4001,2497.66003034,73.70000789499996,High,Medium
4002,1122.55001449,322.790002347,Medium,High
4003,1749.00000756,344.80000164,Medium,High
4004,923.89999,166.27999497,Medium,Medium
4005,4336.3700506,190.71000555199998,High,Medium
4006,884.51998136,93.210001944,Medium,Medium
4007,1974.7299957,286.11999133999996,Medium,High
4008,4844.87005253,-12.360016064000018,High,Low
4009,2561.3300248,-47.770011503,High,Low
4010,3142.8300323,329.740002435,High,High
4011,1715.35003662,-718.890012233,Medium,Low
4012,2122.46003344,251.30999852999997,High,Medium
4013,5129.17004784,599.4499880210001,High,High
4014,2660.22002022,629.220000334,High,High
4015,2258.71002187,637.840007807,High,High
4016,4205.10006321,986.650003492,High,High
4017,2836.81003954,449.259995399,High,High
4018,1501.09001162,-396.460006765,Medium,Low
4019,2357.150032,396.10000032,High,High
4020,2009.3700105,522.289997013,Medium,High
4021,2177.6600343,193.950005109,High,Medium
4022,6111.94002566,1048.239980745,High,High
4023,1508.5000382,360.929999349,Medium,High
4024,284.98999786,108.56999588,Low,Medium
4025,4422.41004177,-106.02000421299998,High,Low
